name,stock,year,KOSPI,fnd_year,fiscal,ind,big4,forn,own,c_asset,inv,asset,sales,cogs,dep,tax,rec,ni,ocf,cash,tan,land,cip,intan,liab,c_liab,pti,total,equit,lag_asset,lag_liab,lag_equit,lag_sales,lag_total,lag1_ni,lag_c_asset,lag_c_liab,SIZE,LEV,CUR,GRW,ROA,ROE,CFO,PPE,AGE,INVREC,MB,TQ,LOSS,GETR,CETR,GETR3,CETR3,GETR5,CETR5,TSTA,TSDA,A_GETR,A_CETR,A_GETR3,A_CETR3,A_GETR5,A_CETR5
경농,2100,2024,1,1957,12,20,0,0.004,0.668,2.02E+11,1.18E+11,3.91E+11,2.14E+11,1.31E+11,2780973000,1423605000,45655957000,16284912000,26797988000,31916393000,1.07E+11,62004864000,16467016000,0.009483232,1.42E+11,1.27E+11,21646045000,1.76E+11,2.49E+11,3.51E+11,1.11E+11,2.40E+11,2.23E+11,1.99E+11,22638662000,1.84E+11,1.02E+11,26.58301939,0.316147792,1.796376529,-0.04167654,0.046443697,0.067914816,0.076426427,0.082028106,4.219507705,0.465669543,0.706375941,0.813029722,0,0.247672681,0.421615727,0.23538134,0.191963784,0.224063625,0.233757147,-0.01108427,-0.015729093,0.05409284,0.218312778,0.047249501,-0.001442244,0.01737813,0.004935691
고려산업,2140,2011,1,1957,12,10,1,0.0003,0.534,61039724000,22229677000,1.23E+11,1.77E+11,1.55E+11,252028000,186750000,25335075000,4158772000,4447020000,13823648000,37384524000,31664871000,0,0.00577941,68829182000,53628875000,5529156000,17034000000,54585427000,1.18E+11,67547046000,50630590000,1.57E+11,16834000000,6330686000,57434063000,50994403000,25.49545472,0.571572154,1.126281702,0.128968914,0.035190855,0.082139513,0.037629962,0.048398777,4.007333185,0.402485221,0.312061313,0.695729482,0,0.247846868,0.394753557,0.034813477,0.018394497,0.104499315,0.134775885,0.097771259,0.090874288,0.040422981,0.193884388,-0.170774598,-0.193177387,-0.127559668,-0.097254146
고려산업,2140,2012,1,1957,12,10,1,0.0029,0.534,81124281000,26149215000,1.44E+11,1.87E+11,1.63E+11,254521000,201613000,34519539000,4694567000,-8341558000,16041361000,37521360000,31664871000,0,0.006901168,85461962000,58939655000,7516497000,27383000000,58448211000,1.23E+11,68829182000,54585427000,1.77E+11,17034000000,4158772000,61039724000,53628875000,25.53881533,0.557706924,1.138187665,0.057307447,0.038038989,0.086004035,-0.067589713,0.047453774,4.025351691,0.491584866,0.468500225,0.784134712,0,0.375431534,0.242440328,0.145645197,0.201245386,0.21115913,0.191344457,-0.002350567,0.049396861,0.168007647,0.041571159,-0.059942879,-0.010326498,-0.020899853,-0.040685574
고려산업,2140,2013,1,1957,12,10,1,0.0015,0.534,78736211000,22094362000,1.43E+11,1.99E+11,1.75E+11,301453000,351699000,40838025000,3758816000,4380171000,13147105000,38515095000,31664871000,238400000,0.00591831,81057752000,65662505000,4873778000,28680000000,61669406000,1.44E+11,85461962000,58448211000,1.87E+11,27383000000,4694567000,81124281000,58939655000,25.69245514,0.593856294,1.376395586,0.064878005,0.026119182,0.064310198,0.030436841,0.045944104,4.043051268,0.437303254,0.465060422,0.768863849,0,0.228767498,0.441007161,0.32135716,0.306995441,0.174262934,0.191825281,0.08910983,0.099124014,0.021343611,0.240137992,0.115769085,0.095423557,-0.05779605,-0.04020475
고려산업,2140,2014,1,1957,12,10,0,0.0208,0.534,81978914000,23352146000,1.48E+11,1.81E+11,1.53E+11,342994000,267663000,33798428000,8209829000,16915213000,13324910000,40158732000,31935148000,554197000,0.0124903,79099872000,73804948000,10222894000,48382000000,68909172000,1.43E+11,81057752000,61669406000,1.99E+11,28680000000,3758816000,78736211000,65662505000,25.68420066,0.567921012,1.199104588,-0.091656711,0.057521141,0.133126448,0.118514326,0.053734602,4.060443011,0.400418356,0.70211263,0.861311367,0,0.196917331,0.134528931,0.317740486,0.320547607,0.221781514,0.224063777,0.208968385,0.173241024,-0.010506556,-0.066340238,0.112152411,0.108975723,-0.01027747,-0.007966254
고려산업,2140,2015,1,1957,12,10,0,0.0118,0.534,75619797000,17536060000,1.45E+11,1.82E+11,1.53E+11,414323000,247839000,32134194000,4798166000,8483940000,13452052000,41227450000,32175191000,0,0.012182951,73613521000,68682359000,6759699000,51251000000,71846973000,1.48E+11,79099872000,68909172000,1.81E+11,48382000000,8209829000,81978914000,73804948000,25.72053922,0.534425937,1.110750921,0.004579928,0.03241806,0.069630295,0.057320416,0.061160175,4.077537444,0.335589317,0.71333555,0.858408476,0,0.290180524,0.382785683,0.207199772,0.233471721,0.265940852,0.289871957,0.11266262,0.09828944,0.082756637,0.181916514,0.001611697,0.021899837,0.033881868,0.057841926
고려산업,2140,2016,1,1957,12,10,0,0.0093,0.512,76796142000,13560648000,1.47E+11,1.65E+11,1.37E+11,434844000,274713000,28390376000,4879802000,18606619000,13411236000,41475210000,32245998000,963840000,0.012438195,71330243000,66906857000,6400109000,1.66E+11,75608973000,1.45E+11,73613521000,71846973000,1.82E+11,51251000000,4798166000,75619797000,68682359000,25.70317037,0.50607226,1.101007567,-0.089905766,0.033547267,0.067919382,0.127915274,0.056822109,4.094344562,0.288401495,2.200082786,1.617514027,0,0.237543923,0.210201889,0.234039525,0.233344284,0.263657034,0.259407513,0.218707527,0.179901192,0.030120036,0.00933272,0.02845145,0.0217724,0.03159805,0.027377482
고려산업,2140,2017,1,1957,12,10,0,0.014,0.474,90074912000,15732247000,1.69E+11,1.68E+11,1.41E+11,444782000,305035000,31762990000,5123273000,3319686000,15192812000,43655201000,32245998000,0,0.014582261,86661405000,79875829000,7417706000,67087000000,82574771000,1.47E+11,71330243000,75608973000,1.65E+11,1.66E+11,4879802000,76796142000,66906857000,25.71328484,0.485440476,1.147806749,0.015817367,0.034866615,0.067760119,0.02259224,0.077645732,4.110873864,0.323230505,0.812439431,0.908484277,0,0.309318407,0.250466923,0.264581368,0.298851701,0.24960065,0.261123463,0.097811243,0.103339364,0.101894519,0.049597754,0.058993292,0.087279817,0.017541666,0.029093433
고려산업,2140,2018,1,1957,12,10,0,0.0213,0.474,1.06E+11,25372759000,1.98E+11,1.51E+11,1.27E+11,446733000,321266000,35079635000,3041508000,-8369491000,16502243000,54914997000,35749602000,0,0.012254596,1.13E+11,96867349000,3755375000,54119000000,85102462000,1.69E+11,86661405000,82574771000,1.68E+11,67087000000,5123273000,90074912000,79875829000,25.85456107,0.51207376,1.127686725,-0.100407604,0.017971973,0.036833381,-0.049454503,0.113246443,4.127134385,0.357207279,0.635927548,0.843798983,0,0.190092068,0.784831874,0.276074039,0.231817042,0.246071837,0.292666903,-0.232960769,-0.21471031,-0.053793923,0.55658081,0.03168332,-0.000246964,-0.010414759,0.030437916
고려산업,2140,2019,1,1957,12,10,0,0.0618,0.474,99657678000,29086155000,1.92E+11,1.86E+11,1.59E+11,997290000,331792000,37875772000,4098127000,9745722000,19490638000,54403677000,35749602000,200000000,0.009773265,1.03E+11,88941055000,5682898000,83796000000,88403751000,1.98E+11,1.13E+11,85102462000,1.51E+11,54119000000,3041508000,1.06E+11,96867349000,26.01333095,0.570961725,1.09001419,0.232783407,0.020660429,0.048155211,0.049132395,0.093034964,4.143134726,0.337584002,0.947878332,0.975986796,0,0.278866522,0.077624304,0.269245341,0.430071884,0.269022098,0.305812071,-0.067598634,-0.078498881,0.071442635,-0.123244865,0.063657265,0.2185,0.036963115,0.073782041
고려산업,2140,2020,1,1957,12,10,0,0.0104,0.474,78228212000,30044690000,2.00E+11,1.84E+11,1.56E+11,986331000,362510000,40476820000,5869110000,-5291764000,13607558000,54085295000,34675532000,57658000,0.008923248,1.06E+11,94800044000,7924503000,1.22E+11,93835048000,1.92E+11,1.03E+11,88403751000,1.86E+11,83796000000,4098127000,99657678000,88941055000,25.98015717,0.539285593,1.120491296,-0.01206694,0.030586751,0.06638983,-0.027577924,0.100853114,4.158883083,0.367521461,1.302317232,1.141686145,0,0.25937185,0.157084804,0.243544237,0.359013667,0.261982526,0.251325993,-0.159456026,-0.144573987,0.015485858,-0.071166261,-0.000846482,0.126949661,0.00549593,-0.010902994
고려산업,2140,2021,1,1957,12,10,0,0.0175,0.474,79287832000,31381741000,2.21E+11,2.03E+11,1.78E+11,924516000,373258000,32034816000,2807106000,15489675000,21006643000,57473259000,36869415000,565921000,0.008165992,1.25E+11,1.13E+11,3838020000,72574000000,95868761000,2.00E+11,1.06E+11,93835048000,1.84E+11,1.22E+11,5869110000,78228212000,94800044000,26.02266681,0.531332884,0.825191727,0.106357557,0.014020329,0.029915325,0.077364497,0.100081108,4.17438727,0.316739379,0.75701406,0.894737318,0,0.268605687,0.416179436,0.267513466,0.123899487,0.268336093,0.28263125,-0.042877188,-0.082003107,0.024719696,0.187928371,0.023122746,-0.108164519,0.011849496,0.020402263
고려산업,2140,2022,1,1957,12,10,0,0.0125,0.474,1.04E+11,50409455000,2.53E+11,2.72E+11,2.44E+11,973767000,367099000,39965839000,1853171000,-17810250000,17522216000,67859526000,36673435000,12523761000,0.00790006,1.57E+11,1.40E+11,1931650000,86540000000,96083460000,2.21E+11,1.25E+11,95868761000,2.03E+11,72574000000,2807106000,79287832000,1.13E+11,26.12279064,0.566795173,0.699175436,0.338112335,0.008373975,0.01933029,-0.08047967,0.084329988,4.189654742,0.408381345,0.900675309,0.96226833,0,0.040627961,0.168315689,0.262384779,0.241625372,0.236180082,0.283399343,-0.18574634,-0.154074112,-0.203258031,-0.059935376,0.01799406,0.009561367,-0.020306514,0.021170356
고려산업,2140,2023,1,1957,12,10,0,0.0172,0.474,1.04E+11,41997604000,2.58E+11,3.06E+11,2.68E+11,992599000,382756000,54024434000,2064111000,15456700000,17763207000,61009564000,23652512000,647722000,0.006884593,1.61E+11,1.41E+11,3107476000,78310000000,97472078000,2.53E+11,1.57E+11,96083460000,2.72E+11,86540000000,1853171000,1.04E+11,1.40E+11,26.25637743,0.620117927,0.741301497,0.122338714,0.008160809,0.02148248,0.061110656,0.145136493,4.204692619,0.379639231,0.803409567,0.925854979,0,0.335759954,0.300588001,0.192280148,0.333196179,0.257640147,0.202025507,-0.005275783,-0.015512467,0.091873963,0.072336937,-0.052110572,0.101132174,0.001153551,-0.06020348
고려산업,2140,2024,1,1957,12,10,0,0.0246,0.474,1.15E+11,46382135000,2.68E+11,2.91E+11,2.47E+11,1021077000,481652000,65969083000,2059310000,-14982266000,12291362000,60459412000,23727678000,445577000,0.008452366,1.69E+11,1.49E+11,3637651000,64468000000,98432919000,2.58E+11,1.61E+11,97472078000,3.06E+11,78310000000,2064111000,1.04E+11,1.41E+11,26.27793142,0.622845221,0.735264508,-0.047906165,0.007968216,0.021127179,-0.057971814,0.140404286,4.219507705,0.434727562,0.654943495,0.873079394,0,0.433890167,0.492822978,0.2226269,0.249884008,0.283106222,0.288367948,-0.128765557,-0.104793319,0.190004176,0.264571914,-0.02176382,0.017820002,0.026619626,0.026138961
도화엔지니어링,2150,2011,1,1962,12,72,1,0.0017,0.6009,1.54E+11,0,3.72E+11,2.82E+11,0,3010388000,2516776000,22608218000,17421106000,-1375422000,62660055000,1.70E+11,1.15E+11,0,0.010552238,1.46E+11,69164168000,23056371000,2.38E+11,2.26E+11,3.25E+11,1.07E+11,2.19E+11,3.22E+11,2.44E+11,35048278000,93776987000,43245893000,26.50810779,0.328373293,2.168459951,-0.123870243,0.053548929,0.079730196,-0.004227767,0.169788941,3.912023005,0.069493054,1.053027005,1.032195639,0,0.244412488,0.834906326,0.21113654,0.041010889,0.231896806,0.136913603,-0.169817656,-0.144081742,0.004234288,0.580322305,-0.079225536,-0.234654488,-0.045896893,-0.165082147
도화엔지니어링,2150,2013,1,1962,12,72,1,0.001,0.501,1.25E+11,0,3.38E+11,2.70E+11,0,3065454000,4118003000,14229794000,5495069000,19458211000,25398103000,1.69E+11,1.15E+11,774953000,0.017786404,1.19E+11,66570137000,7104272000,1.65E+11,2.19E+11,3.47E+11,1.30E+11,2.17E+11,2.83E+11,1.57E+11,-8718697000,1.34E+11,63070539000,26.57186349,0.375438974,2.120279565,-0.044250086,0.015847453,0.025373746,0.056116325,0.152046338,3.951243719,0.041037881,0.755536114,0.841649481,1,0.226511879,0.032816733,0.62252253,1,0.297509613,0.331304327,0.120689433,0.104828159,-0.013666321,-0.221767287,0.332160454,0.723945058,0.019715913,0.029308577
도화엔지니어링,2150,2014,1,1962,12,72,1,0.0004,0.5011,94706471000,0,3.34E+11,2.30E+11,0,4295702000,3693340000,17044138000,3052710000,2735679000,23233942000,1.68E+11,1.15E+11,1450999000,0.016057294,1.20E+11,65218159000,4006865000,1.45E+11,2.14E+11,3.38E+11,1.19E+11,2.19E+11,2.70E+11,1.65E+11,5495069000,1.25E+11,66570137000,26.54517642,0.352253943,1.87454289,-0.15010208,0.009041946,0.013959091,0.008102919,0.152299762,3.970291914,0.050483726,0.679465574,0.794497018,0,0.238130309,1,1,1,0.332510383,0.52263927,0.020034372,0.023930799,-0.002047892,0.745415979,0.709637924,0.723945058,0.054716683,0.220643519
도화엔지니어링,2150,2015,1,1962,12,72,1,0.0003,0.5007,1.06E+11,0,3.13E+11,2.75E+11,0,3138039000,5068109000,22390152000,17789817000,13833864000,27643202000,1.66E+11,1.15E+11,486363000,0.014087127,83155913000,82342817000,24439854000,1.45E+11,2.30E+11,3.34E+11,1.20E+11,2.14E+11,2.30E+11,1.45E+11,3052710000,94706471000,65218159000,26.53327135,0.358873914,1.452148795,0.197697551,0.053323439,0.083171532,0.041465811,0.152271888,3.988984047,0.067112545,0.629165527,0.727662027,0,0.272098066,0.02954408,0.230701682,0.394631081,0.402099793,0.65443337,0.111606738,0.120020132,0.031919865,-0.225039941,-0.059660393,0.118576139,0.124306093,0.352437619
도화엔지니어링,2150,2016,1,1962,12,72,1,0.0063,0.4735,99392843000,0,3.09E+11,3.25E+11,0,2901660000,5826678000,11029337000,1263248000,9709150000,30235934000,1.64E+11,1.15E+11,0,0.013307703,82450179000,82450179000,15225072000,1.65E+11,2.26E+11,3.13E+11,83155913000,2.30E+11,2.75E+11,1.45E+11,17789817000,1.06E+11,82342817000,26.46971794,0.265607722,1.288524948,0.180658257,0.004034932,0.005494246,0.031011928,0.157514488,4.007333185,0.035228728,0.728652817,0.8011702,0,0.917028438,1,0.267313534,0.171327808,0.628112444,0.795735388,-0.144250135,-0.164412328,0.676850238,0.745415979,-0.023048541,-0.104727134,0.350318744,0.493739637
도화엔지니어링,2150,2017,1,1962,12,72,0,0.0147,0.4546,1.12E+11,0,3.25E+11,3.98E+11,0,2974568000,6321605000,16788969000,11988962000,11714757000,34770748000,1.63E+11,1.15E+11,0,0.012986483,88631494000,88582124000,15686967000,1.67E+11,2.36E+11,3.09E+11,82450179000,2.26E+11,3.25E+11,1.65E+11,1263248000,99392843000,82450179000,26.45503288,0.26724944,1.205489718,0.226262523,0.038860357,0.053033541,0.037971564,0.157156906,4.025351691,0.054418833,0.705856489,0.786107057,0,0.235737412,0.141422813,0.519649551,0.55518422,0.404333417,0.430685089,0.079632639,0.084477586,-0.004440789,-0.113161208,0.229287475,0.279129278,0.126539717,0.128689339
도화엔지니어링,2150,2018,1,1962,12,72,0,0.0229,0.4253,1.55E+11,0,3.73E+11,4.01E+11,0,3033870000,10093593000,31434265000,14692592000,28409837000,48097405000,1.62E+11,1.15E+11,0,0.012810424,1.23E+11,1.23E+11,18840564000,2.92E+11,2.50E+11,3.25E+11,88631494000,2.36E+11,3.98E+11,1.67E+11,11988962000,1.12E+11,88582124000,26.50666703,0.272827941,1.259865185,0.007598767,0.045227147,0.062195936,0.087451954,0.143477925,4.043051268,0.096761833,1.16636503,1.111591161,0,0.220161774,0.18463736,0.571292919,0.760796886,0.376115716,0.407550452,0.006085744,0.008665803,-0.020016426,-0.069946661,0.280930843,0.484741944,0.098322016,0.105554701
도화엔지니어링,2150,2019,1,1962,12,72,0,0.0219,0.5085,1.74E+11,0,4.06E+11,5.15E+11,0,3726793000,9855436000,15260546000,17052438000,38878770000,67960828000,1.63E+11,1.15E+11,2857705000,0.011054264,1.53E+11,1.44E+11,22250284000,3.01E+11,2.53E+11,3.73E+11,1.23E+11,2.50E+11,4.01E+11,2.92E+11,14692592000,1.55E+11,1.23E+11,26.64436669,0.329239075,1.260529819,0.283233002,0.04573883,0.068189467,0.104282417,0.12187009,4.060443011,0.040932535,1.188027614,1.117351706,0,0.233608074,0.147644902,0.227238287,0.165003602,0.348970629,0.321472085,0.046508951,0.018071286,-0.008380154,-0.091227352,-0.013619145,-0.049406741,0.097158896,0.05396483
도화엔지니어링,2150,2020,1,1962,12,72,0,0.0153,0.477,1.95E+11,0,4.34E+11,6.09E+11,0,4096818000,17824893000,15437451000,22020789000,34168806000,63850180000,1.63E+11,1.16E+11,424266000,0.011241093,1.71E+11,1.64E+11,27880169000,2.75E+11,2.63E+11,4.06E+11,1.53E+11,2.53E+11,5.15E+11,3.01E+11,17052438000,1.74E+11,1.44E+11,26.7298936,0.375880469,1.206016441,0.183554102,0.054223504,0.086879999,0.084136513,0.11363699,4.077537444,0.038012838,1.045879321,1.027772861,0,0.210163002,0.27842568,0.227442812,0.164606313,0.329035057,0.380886934,0.026556894,0.021551891,-0.031825227,0.039553426,-0.01341462,-0.04980403,0.077223323,0.113379679
도화엔지니어링,2150,2021,1,1962,12,72,0,0.0185,0.4788,2.16E+11,0,4.72E+11,5.85E+11,0,3802841000,13644805000,23183446000,18559637000,28761752000,67790220000,1.62E+11,1.17E+11,131553000,0.010486744,1.98E+11,1.91E+11,26237566000,2.58E+11,2.74E+11,4.34E+11,1.71E+11,2.63E+11,6.09E+11,2.75E+11,22020789000,1.95E+11,1.64E+11,26.79647208,0.394654053,1.187503709,-0.040359051,0.042757226,0.070632712,0.066260602,0.104129646,4.094344562,0.053409441,0.941447164,0.966030514,0,0.292631108,0.367147242,0.220569042,0.220378938,0.2396952,0.237862682,0.016601847,0.021255596,0.050642879,0.128274988,-0.02028839,0.005968595,-0.012116534,-0.029644573
도화엔지니어링,2150,2022,1,1962,12,72,0,0.0161,0.4723,2.02E+11,0,4.96E+11,5.51E+11,0,3548092000,14167519000,20344236000,3912437000,18627523000,48888102000,1.61E+11,1.17E+11,0,0.010470382,2.19E+11,2.12E+11,5248704000,2.77E+11,2.76E+11,4.72E+11,1.98E+11,2.74E+11,5.85E+11,2.58E+11,18559637000,2.16E+11,1.91E+11,26.88086655,0.419849007,1.130583789,-0.057933915,0.00828391,0.014278885,0.039440562,0.092416446,4.110873864,0.043075406,1.001689297,1.000941665,0,0.254589895,1,0.250145502,0.321440005,0.24109145,0.29805797,-0.006290657,-0.009898705,0.012601667,0.761127746,0.00928807,0.107029661,-0.010720283,0.030550714
도화엔지니어링,2150,2023,1,1962,12,72,0,0.0068,0.4044,2.71E+11,0,5.78E+11,5.67E+11,0,3486838000,16039643000,37656972000,21015722000,26653227000,62541401000,1.61E+11,1.17E+11,0,0.008975247,2.95E+11,2.63E+11,26191667000,2.67E+11,2.84E+11,4.96E+11,2.19E+11,2.76E+11,5.51E+11,2.77E+11,3912437000,2.02E+11,2.12E+11,26.92943974,0.442570051,0.95503778,0.028429595,0.042387445,0.076040846,0.053757953,0.087838397,4.127134385,0.075951843,0.942555912,0.971828556,0,0.197618044,0.124314348,0.286289707,0.489601563,0.234187404,0.275668925,0.024510036,0.039568217,-0.044370184,-0.114557906,0.045432274,0.275191219,-0.017624329,0.00816167
도화엔지니어링,2150,2024,1,1962,12,72,0,0.0077,0.4046,2.67E+11,0,5.83E+11,5.75E+11,0,3803429000,0,33015566000,-871197000,25113123000,53166826000,1.61E+11,1.18E+11,0,0.009710628,3.12E+11,2.80E+11,618074000,2.21E+11,2.70E+11,5.78E+11,2.95E+11,2.84E+11,5.67E+11,2.67E+11,21015722000,2.71E+11,2.63E+11,27.08367478,0.509584968,1.030224305,0.01398498,-0.001506003,-0.003070875,0.043412042,0.073229023,4.143134726,0.057072676,0.816219308,0.914765918,0,1,1,0.207129013,0.287486334,0.249939043,0.376039504,0.019340778,0.012833895,0.758011772,0.761127746,-0.03372842,0.073075991,-0.00187269,0.108532249
삼양통상,2170,2016,1,1957,12,15,0,0.0585,0.5085,1.89E+11,65217260000,2.82E+11,1.90E+11,1.54E+11,53898000,70682000,44095180000,23254724000,40802577000,7464199000,44389233000,21576150000,43974000,0.002590901,38068921000,29399170000,30801055000,1.60E+11,2.44E+11,3.03E+11,79001783000,2.24E+11,2.14E+11,1.45E+11,10896720000,2.09E+11,71625686000,26.43634125,0.260903416,2.916552813,-0.113076127,0.076798734,0.103908929,0.134750525,0.075194991,4.094344562,0.361004372,0.654338235,0.701004647,0,0.245002355,0.180118311,0.228044341,0.177681631,0.241511853,0.231429164,0.11515212,0.087456956,0.044888891,-0.027519146,0.02327601,-0.048027396,0.033464553,0.0096997
삼양통상,2170,2017,1,1957,12,15,0,0.054,0.5085,2.11E+11,66412259000,3.03E+11,1.68E+11,1.34E+11,27735000,73256000,41099486000,24441220000,29125831000,6975400000,43997785000,21576150000,322710000,0.002774372,37592020000,28759095000,32583480000,1.23E+11,2.66E+11,2.82E+11,38068921000,2.44E+11,1.90E+11,1.60E+11,23254724000,1.89E+11,29399170000,26.36510011,0.135006001,6.441648013,-0.115035225,0.086677302,0.100205669,0.103290607,0.078370687,4.110873864,0.381275076,0.464771184,0.531129676,0,0.249889238,0.255784219,0.242112248,0.219494659,0.241642463,0.215447744,0.038104537,0.02469414,0.049775775,0.048146763,0.037343917,-0.006214368,0.033595163,-0.00628172
삼양통상,2170,2018,1,1957,12,15,0,0.0511,0.529,2.28E+11,43348932000,3.22E+11,1.83E+11,1.48E+11,44289000,81850000,48813463000,26275143000,42962913000,9349052000,45397855000,24410714000,21336000,0.002878483,33782629000,25575494000,34615325000,1.28E+11,2.88E+11,3.03E+11,37592020000,2.66E+11,1.68E+11,1.23E+11,24441220000,2.11E+11,28759095000,26.43768024,0.123981538,7.345092222,0.088665236,0.086657558,0.098922068,0.14169518,0.06914693,4.127134385,0.303959072,0.444929422,0.503220142,0,0.240939006,0.240350423,0.247514508,0.219015159,0.241467352,0.215936369,0.017913411,0.004639397,0.040825543,0.032712966,0.042746177,-0.006693868,0.033420052,-0.005793095
